Domain,MCP_URL,Endpoint_Type
classdojo.com,https://classdojo.com/.well-known/mcp-server,Root
classdojo.com,https://api.classdojo.com/mcp,API
classe365.com,https://mcp.classe365.com/.well-known/mcp-server,Standard
classe365.com,https://classe365.com/.well-known/mcp-server,Root
classe365.com,https://api.classe365.com/mcp,API
clazar.io,https://mcp.clazar.io/.well-known/mcp-server,Standard
clazar.io,https://clazar.io/.well-known/mcp-server,Root
clazar.io,https://api.clazar.io/mcp,API
cleanhealthgroup.com,https://mcp.cleanhealthgroup.com/.well-known/mcp-server,Standard
cleanhealthgroup.com,https://cleanhealthgroup.com/.well-known/mcp-server,Root
cleanhealthgroup.com,https://api.cleanhealthgroup.com/mcp,API
cleanslatedemolition.co.uk,https://mcp.cleanslatedemolition.co.uk/.well-known/mcp-server,Standard
cleanslatedemolition.co.uk,https://cleanslatedemolition.co.uk/.well-known/mcp-server,Root
cleanslatedemolition.co.uk,https://api.cleanslatedemolition.co.uk/mcp,API
clearer.io,https://mcp.clearer.io/.well-known/mcp-server,Standard
clearer.io,https://clearer.io/.well-known/mcp-server,Root
clearer.io,https://api.clearer.io/mcp,API
cleartrip.com,https://mcp.cleartrip.com/.well-known/mcp-server,Standard
cleartrip.com,https://cleartrip.com/.well-known/mcp-server,Root
cleartrip.com,https://api.cleartrip.com/mcp,API
clemta.com,https://mcp.clemta.com/.well-known/mcp-server,Standard
clemta.com,https://clemta.com/.well-known/mcp-server,Root
clemta.com,https://api.clemta.com/mcp,API
cleo.com,https://mcp.cleo.com/.well-known/mcp-server,Standard
cleo.com,https://cleo.com/.well-known/mcp-server,Root
cleo.com,https://api.cleo.com/mcp,API
clerk.ai,https://mcp.clerk.ai/.well-known/mcp-server,Standard
clerk.ai,https://clerk.ai/.well-known/mcp-server,Root
clerk.ai,https://api.clerk.ai/mcp,API
clerk.com,https://mcp.clerk.com/.well-known/mcp-server,Standard
clerk.com,https://clerk.com/.well-known/mcp-server,Root
clerk.com,https://api.clerk.com/mcp,API
clerk.dev,https://mcp.clerk.dev/.well-known/mcp-server,Standard
clerk.dev,https://clerk.dev/.well-known/mcp-server,Root
clerk.dev,https://api.clerk.dev/mcp,API
cles.org,https://mcp.cles.org/.well-known/mcp-server,Standard
cles.org,https://cles.org/.well-known/mcp-server,Root
cles.org,https://api.cles.org/mcp,API
cleverly.de,https://mcp.cleverly.de/.well-known/mcp-server,Standard
cleverly.de,https://cleverly.de/.well-known/mcp-server,Root
cleverly.de,https://api.cleverly.de/mcp,API
clickflare.com,https://mcp.clickflare.com/.well-known/mcp-server,Standard
clickflare.com,https://clickflare.com/.well-known/mcp-server,Root
clickflare.com,https://api.clickflare.com/mcp,API
clickrain.com,https://mcp.clickrain.com/.well-known/mcp-server,Standard
clickrain.com,https://clickrain.com/.well-known/mcp-server,Root
clickrain.com,https://api.clickrain.com/mcp,API
clickup.com,https://mcp.clickup.com/.well-known/mcp-server,Standard
clickup.com,https://clickup.com/.well-known/mcp-server,Root
clickup.com,https://api.clickup.com/mcp,API
clientacquisition.io,https://mcp.clientacquisition.io/.well-known/mcp-server,Standard
clientacquisition.io,https://clientacquisition.io/.well-known/mcp-server,Root
clientacquisition.io,https://api.clientacquisition.io/mcp,API
climateactiondata.org,https://mcp.climateactiondata.org/.well-known/mcp-server,Standard
climateactiondata.org,https://climateactiondata.org/.well-known/mcp-server,Root
climateactiondata.org,https://api.climateactiondata.org/mcp,API
climatiq.io,https://mcp.climatiq.io/.well-known/mcp-server,Standard
climatiq.io,https://climatiq.io/.well-known/mcp-server,Root
climatiq.io,https://api.climatiq.io/mcp,API
clinicadoleite.com.br,https://mcp.clinicadoleite.com.br/.well-known/mcp-server,Standard
clinicadoleite.com.br,https://clinicadoleite.com.br/.well-known/mcp-server,Root
clinicadoleite.com.br,https://api.clinicadoleite.com.br/mcp,API
clint.digital,https://mcp.clint.digital/.well-known/mcp-server,Standard
clint.digital,https://clint.digital/.well-known/mcp-server,Root
clint.digital,https://api.clint.digital/mcp,API
clipma.com,https://mcp.clipma.com/.well-known/mcp-server,Standard
clipma.com,https://clipma.com/.well-known/mcp-server,Root
clipma.com,https://api.clipma.com/mcp,API
clockodo.com,https://mcp.clockodo.com/.well-known/mcp-server,Standard
clockodo.com,https://clockodo.com/.well-known/mcp-server,Root
clockodo.com,https://api.clockodo.com/mcp,API
clockworkrecruiting.com,https://mcp.clockworkrecruiting.com/.well-known/mcp-server,Standard
clockworkrecruiting.com,https://clockworkrecruiting.com/.well-known/mcp-server,Root
clockworkrecruiting.com,https://api.clockworkrecruiting.com/mcp,API
clootrack.com,https://mcp.clootrack.com/.well-known/mcp-server,Standard
clootrack.com,https://clootrack.com/.well-known/mcp-server,Root
clootrack.com,https://api.clootrack.com/mcp,API
close.com,https://mcp.close.com/.well-known/mcp-server,Standard
close.com,https://close.com/.well-known/mcp-server,Root
close.com,https://api.close.com/mcp,API
closedloop.ai,https://mcp.closedloop.ai/.well-known/mcp-server,Standard
closedloop.ai,https://closedloop.ai/.well-known/mcp-server,Root
closedloop.ai,https://api.closedloop.ai/mcp,API
cloudamize.com,https://mcp.cloudamize.com/.well-known/mcp-server,Standard
cloudamize.com,https://cloudamize.com/.well-known/mcp-server,Root
cloudamize.com,https://api.cloudamize.com/mcp,API
cloudcasa.io,https://mcp.cloudcasa.io/.well-known/mcp-server,Standard
cloudcasa.io,https://cloudcasa.io/.well-known/mcp-server,Root
cloudcasa.io,https://api.cloudcasa.io/mcp,API
cloudchipr.com,https://mcp.cloudchipr.com/.well-known/mcp-server,Standard
cloudchipr.com,https://cloudchipr.com/.well-known/mcp-server,Root
cloudchipr.com,https://api.cloudchipr.com/mcp,API
cloudeagle.ai,https://mcp.cloudeagle.ai/.well-known/mcp-server,Standard
cloudeagle.ai,https://cloudeagle.ai/.well-known/mcp-server,Root
cloudeagle.ai,https://api.cloudeagle.ai/mcp,API
cloudflare.com,https://mcp.cloudflare.com/.well-known/mcp-server,Standard
cloudflare.com,https://cloudflare.com/.well-known/mcp-server,Root
cloudflare.com,https://api.cloudflare.com/mcp,API
cloudglue.dev,https://mcp.cloudglue.dev/.well-known/mcp-server,Standard
cloudglue.dev,https://cloudglue.dev/.well-known/mcp-server,Root
cloudglue.dev,https://api.cloudglue.dev/mcp,API
cloudgov.ai,https://mcp.cloudgov.ai/.well-known/mcp-server,Standard
cloudgov.ai,https://cloudgov.ai/.well-known/mcp-server,Root
cloudgov.ai,https://api.cloudgov.ai/mcp,API
cloudshare.com,https://mcp.cloudshare.com/.well-known/mcp-server,Standard
cloudshare.com,https://cloudshare.com/.well-known/mcp-server,Root
cloudshare.com,https://api.cloudshare.com/mcp,API
cloudsquid.io,https://mcp.cloudsquid.io/.well-known/mcp-server,Standard
cloudsquid.io,https://cloudsquid.io/.well-known/mcp-server,Root
cloudsquid.io,https://api.cloudsquid.io/mcp,API
cloverleaf.ai,https://mcp.cloverleaf.ai/.well-known/mcp-server,Standard
cloverleaf.ai,https://cloverleaf.ai/.well-known/mcp-server,Root
cloverleaf.ai,https://api.cloverleaf.ai/mcp,API
clozd.com,https://mcp.clozd.com/.well-known/mcp-server,Standard
clozd.com,https://clozd.com/.well-known/mcp-server,Root
clozd.com,https://api.clozd.com/mcp,API
clubecerto.com.br,https://mcp.clubecerto.com.br/.well-known/mcp-server,Standard
clubecerto.com.br,https://clubecerto.com.br/.well-known/mcp-server,Root
clubecerto.com.br,https://api.clubecerto.com.br/mcp,API
cmercury.com,https://mcp.cmercury.com/.well-known/mcp-server,Standard
cmercury.com,https://cmercury.com/.well-known/mcp-server,Root
cmercury.com,https://api.cmercury.com/mcp,API
coastapp.com,https://mcp.coastapp.com/.well-known/mcp-server,Standard
coastapp.com,https://coastapp.com/.well-known/mcp-server,Root
coastapp.com,https://api.coastapp.com/mcp,API
coc.cv,https://mcp.coc.cv/.well-known/mcp-server,Standard
coc.cv,https://coc.cv/.well-known/mcp-server,Root
coc.cv,https://api.coc.cv/mcp,API
cocooncenter.com,https://mcp.cocooncenter.com/.well-known/mcp-server,Standard
cocooncenter.com,https://cocooncenter.com/.well-known/mcp-server,Root
cocooncenter.com,https://api.cocooncenter.com/mcp,API
codease.io,https://mcp.codease.io/.well-known/mcp-server,Standard
codease.io,https://codease.io/.well-known/mcp-server,Root
codease.io,https://api.codease.io/mcp,API
codedthemes.com,https://mcp.codedthemes.com/.well-known/mcp-server,Standard
codedthemes.com,https://codedthemes.com/.well-known/mcp-server,Root
codedthemes.com,https://api.codedthemes.com/mcp,API
codegen.com,https://mcp.codegen.com/.well-known/mcp-server,Standard
codegen.com,https://codegen.com/.well-known/mcp-server,Root
codegen.com,https://api.codegen.com/mcp,API
codspeed.io,https://mcp.codspeed.io/.well-known/mcp-server,Standard
codspeed.io,https://codspeed.io/.well-known/mcp-server,Root
codspeed.io,https://api.codspeed.io/mcp,API
cofi.ai,https://mcp.cofi.ai/.well-known/mcp-server,Standard
cofi.ai,https://cofi.ai/.well-known/mcp-server,Root
cofi.ai,https://api.cofi.ai/mcp,API
cohley.com,https://mcp.cohley.com/.well-known/mcp-server,Standard
cohley.com,https://cohley.com/.well-known/mcp-server,Root
cohley.com,https://api.cohley.com/mcp,API
coinex.com,https://mcp.coinex.com/.well-known/mcp-server,Standard
coinex.com,https://coinex.com/.well-known/mcp-server,Root
coinex.com,https://api.coinex.com/mcp,API
coinmarketcap.com,https://mcp.coinmarketcap.com/.well-known/mcp-server,Standard
coinmarketcap.com,https://coinmarketcap.com/.well-known/mcp-server,Root
coinmarketcap.com,https://api.coinmarketcap.com/mcp,API
coinpaprika.com,https://mcp.coinpaprika.com/.well-known/mcp-server,Standard
coinpaprika.com,https://coinpaprika.com/.well-known/mcp-server,Root
coinpaprika.com,https://api.coinpaprika.com/mcp,API
coinquant.ai,https://mcp.coinquant.ai/.well-known/mcp-server,Standard
coinquant.ai,https://coinquant.ai/.well-known/mcp-server,Root
coinquant.ai,https://api.coinquant.ai/mcp,API
coinstats.app,https://mcp.coinstats.app/.well-known/mcp-server,Standard
coinstats.app,https://coinstats.app/.well-known/mcp-server,Root
coinstats.app,https://api.coinstats.app/mcp,API
coliving.com,https://mcp.coliving.com/.well-known/mcp-server,Standard
coliving.com,https://coliving.com/.well-known/mcp-server,Root
coliving.com,https://api.coliving.com/mcp,API
collegepulse.com,https://mcp.collegepulse.com/.well-known/mcp-server,Standard
collegepulse.com,https://collegepulse.com/.well-known/mcp-server,Root
collegepulse.com,https://api.collegepulse.com/mcp,API
combidesk.com,https://mcp.combidesk.com/.well-known/mcp-server,Standard
combidesk.com,https://combidesk.com/.well-known/mcp-server,Root
combidesk.com,https://api.combidesk.com/mcp,API
comet.rocks,https://mcp.comet.rocks/.well-known/mcp-server,Standard
comet.rocks,https://comet.rocks/.well-known/mcp-server,Root
comet.rocks,https://api.comet.rocks/mcp,API
cometchat.com,https://mcp.cometchat.com/.well-known/mcp-server,Standard
cometchat.com,https://cometchat.com/.well-known/mcp-server,Root
cometchat.com,https://api.cometchat.com/mcp,API
comillas.edu,https://mcp.comillas.edu/.well-known/mcp-server,Standard
comillas.edu,https://comillas.edu/.well-known/mcp-server,Root
comillas.edu,https://api.comillas.edu/mcp,API
commandcode.ai,https://mcp.commandcode.ai/.well-known/mcp-server,Standard
commandcode.ai,https://commandcode.ai/.well-known/mcp-server,Root
commandcode.ai,https://api.commandcode.ai/mcp,API
commented.io,https://mcp.commented.io/.well-known/mcp-server,Standard
commented.io,https://commented.io/.well-known/mcp-server,Root
commented.io,https://api.commented.io/mcp,API
commonroom.io,https://mcp.commonroom.io/.well-known/mcp-server,Standard
commonroom.io,https://commonroom.io/.well-known/mcp-server,Root
commonroom.io,https://api.commonroom.io/mcp,API
commonscompany.com,https://mcp.commonscompany.com/.well-known/mcp-server,Standard
commonscompany.com,https://commonscompany.com/.well-known/mcp-server,Root
commonscompany.com,https://api.commonscompany.com/mcp,API
community.com,https://mcp.community.com/.well-known/mcp-server,Standard
community.com,https://community.com/.well-known/mcp-server,Root
community.com,https://api.community.com/mcp,API
communitypluscare.ca,https://mcp.communitypluscare.ca/.well-known/mcp-server,Standard
communitypluscare.ca,https://communitypluscare.ca/.well-known/mcp-server,Root
communitypluscare.ca,https://api.communitypluscare.ca/mcp,API
companion.energy,https://mcp.companion.energy/.well-known/mcp-server,Standard
companion.energy,https://companion.energy/.well-known/mcp-server,Root
companion.energy,https://api.companion.energy/mcp,API
companyenrich.com,https://mcp.companyenrich.com/.well-known/mcp-server,Standard
companyenrich.com,https://companyenrich.com/.well-known/mcp-server,Root
companyenrich.com,https://api.companyenrich.com/mcp,API
compiler-explorer.com,https://mcp.compiler-explorer.com/.well-known/mcp-server,Standard
compiler-explorer.com,https://compiler-explorer.com/.well-known/mcp-server,Root
compiler-explorer.com,https://api.compiler-explorer.com/mcp,API
compliancely.com,https://mcp.compliancely.com/.well-known/mcp-server,Standard
compliancely.com,https://compliancely.com/.well-known/mcp-server,Root
compliancely.com,https://api.compliancely.com/mcp,API
comscore.com,https://mcp.comscore.com/.well-known/mcp-server,Standard
comscore.com,https://comscore.com/.well-known/mcp-server,Root
comscore.com,https://api.comscore.com/mcp,API
concord.app,https://mcp.concord.app/.well-known/mcp-server,Standard
concord.app,https://concord.app/.well-known/mcp-server,Root
concord.app,https://api.concord.app/mcp,API
cones.com,https://mcp.cones.com/.well-known/mcp-server,Standard
cones.com,https://cones.com/.well-known/mcp-server,Root
cones.com,https://api.cones.com/mcp,API
confident-ai.com,https://mcp.confident-ai.com/.well-known/mcp-server,Standard
confident-ai.com,https://confident-ai.com/.well-known/mcp-server,Root
confident-ai.com,https://api.confident-ai.com/mcp,API
conjura.com,https://mcp.conjura.com/.well-known/mcp-server,Standard
conjura.com,https://conjura.com/.well-known/mcp-server,Root
conjura.com,https://api.conjura.com/mcp,API
connect-x.tech,https://mcp.connect-x.tech/.well-known/mcp-server,Standard
connect-x.tech,https://connect-x.tech/.well-known/mcp-server,Root
connect-x.tech,https://api.connect-x.tech/mcp,API
consensus.app,https://mcp.consensus.app/.well-known/mcp-server,Standard
consensus.app,https://consensus.app/.well-known/mcp-server,Root
consensus.app,https://api.consensus.app/mcp,API
constructions-3d.com,https://mcp.constructions-3d.com/.well-known/mcp-server,Standard
constructions-3d.com,https://constructions-3d.com/.well-known/mcp-server,Root
constructions-3d.com,https://api.constructions-3d.com/mcp,API
construflow.com.br,https://mcp.construflow.com.br/.well-known/mcp-server,Standard
construflow.com.br,https://construflow.com.br/.well-known/mcp-server,Root
construflow.com.br,https://api.construflow.com.br/mcp,API
consultant.net.ua,https://mcp.consultant.net.ua/.well-known/mcp-server,Standard
consultant.net.ua,https://consultant.net.ua/.well-known/mcp-server,Root
consultant.net.ua,https://api.consultant.net.ua/mcp,API
contable.app,https://mcp.contable.app/.well-known/mcp-server,Standard
contable.app,https://contable.app/.well-known/mcp-server,Root
contable.app,https://api.contable.app/mcp,API
contaja.com.br,https://mcp.contaja.com.br/.well-known/mcp-server,Standard
contaja.com.br,https://contaja.com.br/.well-known/mcp-server,Root
contaja.com.br,https://api.contaja.com.br/mcp,API
content.one,https://mcp.content.one/.well-known/mcp-server,Standard
content.one,https://content.one/.well-known/mcp-server,Root
content.one,https://api.content.one/mcp,API
contentcatalyst.com,https://mcp.contentcatalyst.com/.well-known/mcp-server,Standard
contentcatalyst.com,https://contentcatalyst.com/.well-known/mcp-server,Root
contentcatalyst.com,https://api.contentcatalyst.com/mcp,API
contentful.com,https://mcp.contentful.com/.well-known/mcp-server,Standard
contentful.com,https://contentful.com/.well-known/mcp-server,Root
contentful.com,https://api.contentful.com/mcp,API
contentignite.com,https://mcp.contentignite.com/.well-known/mcp-server,Standard
contentignite.com,https://contentignite.com/.well-known/mcp-server,Root
contentignite.com,https://api.contentignite.com/mcp,API
contentstudio.io,https://mcp.contentstudio.io/.well-known/mcp-server,Standard
contentstudio.io,https://contentstudio.io/.well-known/mcp-server,Root
contentstudio.io,https://api.contentstudio.io/mcp,API
conteshop.nl,https://mcp.conteshop.nl/.well-known/mcp-server,Standard
conteshop.nl,https://conteshop.nl/.well-known/mcp-server,Root
conteshop.nl,https://api.conteshop.nl/mcp,API
contextqa.com,https://mcp.contextqa.com/.well-known/mcp-server,Standard
contextqa.com,https://contextqa.com/.well-known/mcp-server,Root
contextqa.com,https://api.contextqa.com/mcp,API
continue.co,https://mcp.continue.co/.well-known/mcp-server,Standard
continue.co,https://continue.co/.well-known/mcp-server,Root
continue.co,https://api.continue.co/mcp,API
contractworkplaces.com,https://mcp.contractworkplaces.com/.well-known/mcp-server,Standard
contractworkplaces.com,https://contractworkplaces.com/.well-known/mcp-server,Root
contractworkplaces.com,https://api.contractworkplaces.com/mcp,API
controlle.com,https://mcp.controlle.com/.well-known/mcp-server,Standard
controlle.com,https://controlle.com/.well-known/mcp-server,Root
controlle.com,https://api.controlle.com/mcp,API
converge.it,https://mcp.converge.it/.well-known/mcp-server,Standard
converge.it,https://converge.it/.well-known/mcp-server,Root
converge.it,https://api.converge.it/mcp,API
conversionmediagroup.com,https://mcp.conversionmediagroup.com/.well-known/mcp-server,Standard
conversionmediagroup.com,https://conversionmediagroup.com/.well-known/mcp-server,Root
conversionmediagroup.com,https://api.conversionmediagroup.com/mcp,API
convertor.se,https://mcp.convertor.se/.well-known/mcp-server,Standard
convertor.se,https://convertor.se/.well-known/mcp-server,Root
convertor.se,https://api.convertor.se/mcp,API
convesio.com,https://mcp.convesio.com/.well-known/mcp-server,Standard
convesio.com,https://convesio.com/.well-known/mcp-server,Root
convesio.com,https://api.convesio.com/mcp,API
convex.dev,https://mcp.convex.dev/.well-known/mcp-server,Standard
convex.dev,https://convex.dev/.well-known/mcp-server,Root
convex.dev,https://api.convex.dev/mcp,API
conveyor.com,https://mcp.conveyor.com/.well-known/mcp-server,Standard
conveyor.com,https://conveyor.com/.well-known/mcp-server,Root
conveyor.com,https://api.conveyor.com/mcp,API
conviva.ai,https://mcp.conviva.ai/.well-known/mcp-server,Standard
conviva.ai,https://conviva.ai/.well-known/mcp-server,Root
conviva.ai,https://api.conviva.ai/mcp,API
coolset.com,https://mcp.coolset.com/.well-known/mcp-server,Standard
coolset.com,https://coolset.com/.well-known/mcp-server,Root
coolset.com,https://api.coolset.com/mcp,API
coolshop.com,https://mcp.coolshop.com/.well-known/mcp-server,Standard
coolshop.com,https://coolshop.com/.well-known/mcp-server,Root
coolshop.com,https://api.coolshop.com/mcp,API
cooroundtable.com,https://mcp.cooroundtable.com/.well-known/mcp-server,Standard
cooroundtable.com,https://cooroundtable.com/.well-known/mcp-server,Root
cooroundtable.com,https://api.cooroundtable.com/mcp,API
copilot.money,https://mcp.copilot.money/.well-known/mcp-server,Standard
copilot.money,https://copilot.money/.well-known/mcp-server,Root
copilot.money,https://api.copilot.money/mcp,API
copilotkit.ai,https://mcp.copilotkit.ai/.well-known/mcp-server,Standard
copilotkit.ai,https://copilotkit.ai/.well-known/mcp-server,Root
copilotkit.ai,https://api.copilotkit.ai/mcp,API
cordova.com,https://mcp.cordova.com/.well-known/mcp-server,Standard
cordova.com,https://cordova.com/.well-known/mcp-server,Root
cordova.com,https://api.cordova.com/mcp,API
coresignal.com,https://mcp.coresignal.com/.well-known/mcp-server,Standard
coresignal.com,https://coresignal.com/.well-known/mcp-server,Root
coresignal.com,https://api.coresignal.com/mcp,API
coretava.com,https://mcp.coretava.com/.well-known/mcp-server,Standard
coretava.com,https://coretava.com/.well-known/mcp-server,Root
coretava.com,https://api.coretava.com/mcp,API
coris.ai,https://mcp.coris.ai/.well-known/mcp-server,Standard
coris.ai,https://coris.ai/.well-known/mcp-server,Root
coris.ai,https://api.coris.ai/mcp,API
corneliajames.com,https://mcp.corneliajames.com/.well-known/mcp-server,Standard
corneliajames.com,https://corneliajames.com/.well-known/mcp-server,Root
corneliajames.com,https://api.corneliajames.com/mcp,API
coros.com,https://mcp.coros.com/.well-known/mcp-server,Standard
coros.com,https://coros.com/.well-known/mcp-server,Root
coros.com,https://api.coros.com/mcp,API
cortea.ai,https://mcp.cortea.ai/.well-known/mcp-server,Standard
cortea.ai,https://cortea.ai/.well-known/mcp-server,Root
cortea.ai,https://api.cortea.ai/mcp,API
cortex.io,https://mcp.cortex.io/.well-known/mcp-server,Standard
cortex.io,https://cortex.io/.well-known/mcp-server,Root
cortex.io,https://api.cortex.io/mcp,API
cosmitude.com,https://mcp.cosmitude.com/.well-known/mcp-server,Standard
cosmitude.com,https://cosmitude.com/.well-known/mcp-server,Root
cosmitude.com,https://api.cosmitude.com/mcp,API
costplusdrugs.com,https://mcp.costplusdrugs.com/.well-known/mcp-server,Standard
costplusdrugs.com,https://costplusdrugs.com/.well-known/mcp-server,Root
costplusdrugs.com,https://api.costplusdrugs.com/mcp,API
cotality.com,https://mcp.cotality.com/.well-known/mcp-server,Standard
cotality.com,https://cotality.com/.well-known/mcp-server,Root
cotality.com,https://api.cotality.com/mcp,API
cottages.com,https://mcp.cottages.com/.well-known/mcp-server,Standard
cottages.com,https://cottages.com/.well-known/mcp-server,Root
cottages.com,https://api.cottages.com/mcp,API
coupler.io,https://mcp.coupler.io/.well-known/mcp-server,Standard
coupler.io,https://coupler.io/.well-known/mcp-server,Root
coupler.io,https://api.coupler.io/mcp,API
courier.com,https://mcp.courier.com/.well-known/mcp-server,Standard
courier.com,https://courier.com/.well-known/mcp-server,Root
courier.com,https://api.courier.com/mcp,API
coval.ai,https://mcp.coval.ai/.well-known/mcp-server,Standard
coval.ai,https://coval.ai/.well-known/mcp-server,Root
coval.ai,https://api.coval.ai/mcp,API
covu.com,https://mcp.covu.com/.well-known/mcp-server,Standard
covu.com,https://covu.com/.well-known/mcp-server,Root
covu.com,https://api.covu.com/mcp,API
cpic.or.cr,https://mcp.cpic.or.cr/.well-known/mcp-server,Standard
cpic.or.cr,https://cpic.or.cr/.well-known/mcp-server,Root
cpic.or.cr,https://api.cpic.or.cr/mcp,API
cplace.com,https://mcp.cplace.com/.well-known/mcp-server,Standard
cplace.com,https://cplace.com/.well-known/mcp-server,Root
cplace.com,https://api.cplace.com/mcp,API
cquencehealth.com,https://mcp.cquencehealth.com/.well-known/mcp-server,Standard
cquencehealth.com,https://cquencehealth.com/.well-known/mcp-server,Root
cquencehealth.com,https://api.cquencehealth.com/mcp,API
craft.io,https://mcp.craft.io/.well-known/mcp-server,Standard
craft.io,https://craft.io/.well-known/mcp-server,Root
craft.io,https://api.craft.io/mcp,API
creatordb.app,https://mcp.creatordb.app/.well-known/mcp-server,Standard
creatordb.app,https://creatordb.app/.well-known/mcp-server,Root
creatordb.app,https://api.creatordb.app/mcp,API
credibledata.com,https://mcp.credibledata.com/.well-known/mcp-server,Standard
credibledata.com,https://credibledata.com/.well-known/mcp-server,Root
credibledata.com,https://api.credibledata.com/mcp,API
creditmountain.co,https://mcp.creditmountain.co/.well-known/mcp-server,Standard
creditmountain.co,https://creditmountain.co/.well-known/mcp-server,Root
creditmountain.co,https://api.creditmountain.co/mcp,API
credix.finance,https://mcp.credix.finance/.well-known/mcp-server,Standard
credix.finance,https://credix.finance/.well-known/mcp-server,Root
credix.finance,https://api.credix.finance/mcp,API
credplatform.com,https://mcp.credplatform.com/.well-known/mcp-server,Standard
credplatform.com,https://credplatform.com/.well-known/mcp-server,Root
credplatform.com,https://api.credplatform.com/mcp,API
credyt.ai,https://mcp.credyt.ai/.well-known/mcp-server,Standard
credyt.ai,https://credyt.ai/.well-known/mcp-server,Root
credyt.ai,https://api.credyt.ai/mcp,API
cremedelacreme.io,https://mcp.cremedelacreme.io/.well-known/mcp-server,Standard
cremedelacreme.io,https://cremedelacreme.io/.well-known/mcp-server,Root
cremedelacreme.io,https://api.cremedelacreme.io/mcp,API
crewos.io,https://mcp.crewos.io/.well-known/mcp-server,Standard
crewos.io,https://crewos.io/.well-known/mcp-server,Root
crewos.io,https://api.crewos.io/mcp,API
crono.one,https://mcp.crono.one/.well-known/mcp-server,Standard
crono.one,https://crono.one/.well-known/mcp-server,Root
crono.one,https://api.crono.one/mcp,API
crossbeam.com,https://mcp.crossbeam.com/.well-known/mcp-server,Standard
crossbeam.com,https://crossbeam.com/.well-known/mcp-server,Root
crossbeam.com,https://api.crossbeam.com/mcp,API
crowdfox.pro,https://mcp.crowdfox.pro/.well-known/mcp-server,Standard
crowdfox.pro,https://crowdfox.pro/.well-known/mcp-server,Root
crowdfox.pro,https://api.crowdfox.pro/mcp,API
crowdin.com,https://mcp.crowdin.com/.well-known/mcp-server,Standard
crowdin.com,https://crowdin.com/.well-known/mcp-server,Root
crowdin.com,https://api.crowdin.com/mcp,API
crowdreply.io,https://mcp.crowdreply.io/.well-known/mcp-server,Standard
crowdreply.io,https://crowdreply.io/.well-known/mcp-server,Root
crowdreply.io,https://api.crowdreply.io/mcp,API
crstl.ai,https://mcp.crstl.ai/.well-known/mcp-server,Standard
crstl.ai,https://crstl.ai/.well-known/mcp-server,Root
crstl.ai,https://api.crstl.ai/mcp,API
crustdata.com,https://mcp.crustdata.com/.well-known/mcp-server,Standard
crustdata.com,https://crustdata.com/.well-known/mcp-server,Root
crustdata.com,https://api.crustdata.com/mcp,API
cruva.com,https://mcp.cruva.com/.well-known/mcp-server,Standard
cruva.com,https://cruva.com/.well-known/mcp-server,Root
cruva.com,https://api.cruva.com/mcp,API
cruworldwine.com,https://mcp.cruworldwine.com/.well-known/mcp-server,Standard
cruworldwine.com,https://cruworldwine.com/.well-known/mcp-server,Root
cruworldwine.com,https://api.cruworldwine.com/mcp,API
crypto.com,https://mcp.crypto.com/.well-known/mcp-server,Standard
crypto.com,https://crypto.com/.well-known/mcp-server,Root
crypto.com,https://api.crypto.com/mcp,API
cryptoquant.com,https://mcp.cryptoquant.com/.well-known/mcp-server,Standard
cryptoquant.com,https://cryptoquant.com/.well-known/mcp-server,Root
cryptoquant.com,https://api.cryptoquant.com/mcp,API
cryptorefills.com,https://mcp.cryptorefills.com/.well-known/mcp-server,Standard
cryptorefills.com,https://cryptorefills.com/.well-known/mcp-server,Root
cryptorefills.com,https://api.cryptorefills.com/mcp,API
crystalknows.com,https://mcp.crystalknows.com/.well-known/mcp-server,Standard
crystalknows.com,https://crystalknows.com/.well-known/mcp-server,Root
crystalknows.com,https://api.crystalknows.com/mcp,API
crystallize.com,https://mcp.crystallize.com/.well-known/mcp-server,Standard
crystallize.com,https://crystallize.com/.well-known/mcp-server,Root
crystallize.com,https://api.crystallize.com/mcp,API
cscale.io,https://mcp.cscale.io/.well-known/mcp-server,Standard
cscale.io,https://cscale.io/.well-known/mcp-server,Root
cscale.io,https://api.cscale.io/mcp,API
csllcnow.com,https://mcp.csllcnow.com/.well-known/mcp-server,Standard
csllcnow.com,https://csllcnow.com/.well-known/mcp-server,Root
csllcnow.com,https://api.csllcnow.com/mcp,API
cst.co.uk,https://mcp.cst.co.uk/.well-known/mcp-server,Standard
cst.co.uk,https://cst.co.uk/.well-known/mcp-server,Root
cst.co.uk,https://api.cst.co.uk/mcp,API
cta.tech,https://mcp.cta.tech/.well-known/mcp-server,Standard
cta.tech,https://cta.tech/.well-known/mcp-server,Root
cta.tech,https://api.cta.tech/mcp,API
cuballama.com,https://mcp.cuballama.com/.well-known/mcp-server,Standard
cuballama.com,https://cuballama.com/.well-known/mcp-server,Root
cuballama.com,https://api.cuballama.com/mcp,API
cubesoftware.com,https://mcp.cubesoftware.com/.well-known/mcp-server,Standard
cubesoftware.com,https://cubesoftware.com/.well-known/mcp-server,Root
cubesoftware.com,https://api.cubesoftware.com/mcp,API
cubitrek.com,https://mcp.cubitrek.com/.well-known/mcp-server,Standard
cubitrek.com,https://cubitrek.com/.well-known/mcp-server,Root
cubitrek.com,https://api.cubitrek.com/mcp,API
